geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state,,,
1005,-23.5494715,-46.63740388,sao paulo,SP,,,
1048,-23.54754792,-46.64068682,sao paulo,SP,,,
1004,-23.55069857,-46.63537055,sao paulo,SP,,,
1014,-23.54489981,-46.63375772,são paulo,SP,,,
1046,-23.54608113,-46.6448203,sao paulo,SP,,,
1007,-23.55009664,-46.63793479,sao paulo,SP,,,
1009,-23.54569154,-46.63586606,sao paulo,SP,,,
1028,-23.53602775,-46.63287853,sao paulo,SP,,,
1045,-23.54159376,-46.64189379,sao paulo,SP,,,
1032,-23.54077469,-46.63551484,sao paulo,SP,,,
1031,-23.54199773,-46.63482436,sao paulo,SP,,,
1017,-23.54981335,-46.63035027,sao paulo,SP,,,
1046,-23.54573128,-46.64319919,sao paulo,SP,,,
1014,-23.54533829,-46.63358225,são paulo,SP,,,
1046,-23.54557066,-46.64307078,sao paulo,SP,,,
1023,-23.54357074,-46.63201146,são paulo,SP,,,
1050,-23.54857285,-46.64350528,sao paulo,SP,,,
1047,-23.54561984,-46.64032624,são paulo,SP,,,
1014,-23.54631892,-46.63343056,sao paulo,SP,,,
1047,-23.54677477,-46.64251431,sao paulo,SP,,,
1034,-23.54195601,-46.63716661,sao paulo,SP,,,
1042,-23.5447206,-46.64051557,sao paulo,SP,,,
1017,-23.54929541,-46.6320747,sao paulo,SP,,,
1047,-23.5457782,-46.64064024,sao paulo,SP,,,
1036,-23.5402725,-46.64390844,sao paulo,SP,,,
1014,-23.54463184,-46.6339372,sao paulo,SP,,,
1047,-23.54543522,-46.64016774,sao paulo,SP,,,
1010,-23.54780696,-46.63612182,sao paulo,SP,,,
1046,-23.54573128,-46.64319919,sao paulo,SP,,,
1031,-23.54283887,-46.6348341,sao paulo,SP,,,
1050,-23.54985418,-46.6431394,sao paulo,SP,,,
1025,-23.53992094,-46.62834793,sao paulo,SP,,,
1046,-23.54516589,-46.6437858,sao paulo,SP,,,
1040,-23.54452721,-46.6430187,sao paulo,SP,,,
1020,-23.55254746,-46.63015103,sao paulo,SP,,,
1001,-23.549292,-46.63355948,sao paulo,SP,,,
1014,-23.54533829,-46.63358225,sao paulo,SP,,,
1046,-23.54719064,-46.64292285,sao paulo,SP,,,
1036,-23.5402725,-46.64390844,sao paulo,SP,,,
1046,-23.54515812,-46.64387963,sao paulo,SP,,,
1036,-23.5402725,-46.64390844,sao paulo,SP,,,
1028,-23.53624172,-46.63205953,sao paulo,SP,,,
1032,-23.54138114,-46.63552282,sao paulo,SP,,,
1039,-23.54175384,-46.63976074,sao paulo,SP,,,
1045,-23.54343823,-46.64406078,sao paulo,SP,,,
1024,-23.54067451,-46.62966045,sao paulo,SP,,,
1011,-23.54669049,-46.63544696,sao paulo,SP,,,
1045,-23.54230307,-46.64280269,sao paulo,SP,,,
1004,-23.54953003,-46.63462833,sao paulo,SP,,,
1044,-23.54569802,-46.64135941,sao paulo,SP,,,
1046,-23.54529245,-46.64313044,sao paulo,SP,,,
1017,-23.54874738,-46.63222268,sao paulo,SP,,,
1048,-23.54754792,-46.64068682,sao paulo,SP,,,
1009,-23.5469354,-46.63658793,sao paulo,SP,,,
1009,-23.54569154,-46.63586606,sao paulo,SP,,,
1049,-23.54775737,-46.6403509,sao paulo,SP,,,
1020,-23.55253336,-46.62960898,sao paulo,SP,,,
1046,-23.54536858,-46.64318283,sao paulo,SP,,,
1155,-23.52878808,-46.6644042,sao paulo,SP,,,
1122,-23.53128077,-46.63726039,são paulo,SP,,,
1150,-23.5322553,-46.66275607,sao paulo,SP,,,
1123,-23.52930718,-46.63490526,sao paulo,SP,,,
1123,-23.53071626,-46.63792773,sao paulo,SP,,,
1139,-23.52076038,-46.66138414,sao paulo,SP,,,
1153,-23.5281187,-46.65645155,são paulo,SP,,,
1104,-23.53521846,-46.62461223,sao paulo,SP,,,
1136,-23.5235096,-46.66694417,são paulo,SP,,,
1153,-23.52810758,-46.65394804,são paulo,SP,,,
1130,-23.52663823,-46.6438097,sao paulo,SP,,,
1153,-23.5281187,-46.65645155,sao paulo,SP,,,
1103,-23.53538865,-46.63174771,são paulo,SP,,,
1156,-23.52982727,-46.66466606,são paulo,SP,,,
1122,-23.52945295,-46.64069625,sao paulo,SP,,,
1155,-23.53099805,-46.66242858,sao paulo,SP,,,
1151,-23.52778819,-46.66030962,sao paulo,SP,,,
1153,-23.52810758,-46.65394804,sao paulo,SP,,,
1153,-23.52810758,-46.65394804,sao paulo,SP,,,
1140,-23.51793017,-46.66742959,sao paulo,SP,,,
1120,-23.53076049,-46.63921601,sao paulo,SP,,,
1156,-23.53149531,-46.66274838,sao paulo,SP,,,
1156,-23.52695062,-46.66982315,são paulo,SP,,,
1153,-23.52810758,-46.65394804,sao paulo,SP,,,
1106,-23.53249636,-46.62640566,sao paulo,SP,,,
1122,-23.53195297,-46.64002553,sao paulo,SP,,,
1124,-23.52736739,-46.63188349,sao paulo,SP,,,
1151,-23.53142106,-46.65626204,sao paulo,SP,,,
1131,-23.52164183,-46.64747555,sao paulo,SP,,,
1121,-23.52458848,-46.63439214,sao paulo,SP,,,
1130,-23.52663823,-46.6438097,sao paulo,SP,,,
1141,-23.5201192,-46.66584,são paulo,SP,,,
1125,-23.5290505,-46.63889432,sao paulo,SP,,,
1102,-23.52261022,-46.62942388,são paulo,SP,,,
1127,-23.52773504,-46.64480016,sao paulo,SP,,,
1106,-23.53186797,-46.62903003,sao paulo,SP,,,
1103,-23.53540839,-46.63205279,sao paulo,SP,,,
1141,-23.52275116,-46.67074615,sao paulo,SP,,,
1155,-23.52899269,-46.66291915,são paulo,SP,,,
1137,-23.51957274,-46.65427157,são paulo,SP,,,
1140,-23.51636226,-46.66810176,sao paulo,SP,,,
1125,-23.5247906,-46.64113279,sao paulo,SP,,,
1130,-23.52463123,-46.64489765,sao paulo,SP,,,
1141,-23.5201192,-46.66584,sao paulo,SP,,,
1131,-23.52915832,-46.64134706,sao paulo,SP,,,
1135,-23.52122103,-46.65296293,sao paulo,SP,,,
1153,-23.53238305,-46.65187065,são paulo,SP,,,
1138,-23.51882541,-46.6556236,sao paulo,SP,,,
1153,-23.53238305,-46.65187065,sao paulo,SP,,,
1122,-23.53145824,-46.63635619,sao paulo,SP,,,
1102,-23.53176482,-46.63215514,sao paulo,SP,,,
1128,-23.52296857,-46.64174928,sao paulo,SP,,,
1109,-23.52535537,-46.62754223,sao paulo,SP,,,
1153,-23.52810758,-46.65394804,sao paulo,SP,,,
1128,-23.52554862,-46.647282,sao paulo,SP,,,
1103,-23.53545339,-46.63170629,sao paulo,SP,,,
1123,-23.52967172,-46.63543929,são paulo,SP,,,
1153,-23.52857331,-46.65603296,sao paulo,SP,,,
1132,-23.5192918,-46.6498009,sao paulo,SP,,,
1137,-23.52314477,-46.6516601,sao paulo,SP,,,
1108,-23.52375958,-46.63241545,sao paulo,SP,,,
1136,-23.52450353,-46.65900449,sao paulo,SP,,,
1107,-23.5220049,-46.63397366,sao paulo,SP,,,
1141,-23.5192917,-46.66571964,sao paulo,SP,,,
1121,-23.52783887,-46.63542227,sao paulo,SP,,,
1135,-23.52677154,-46.65216093,são paulo,SP,,,
1138,-23.5250367,-46.65541993,sao paulo,SP,,,
1125,-23.52736902,-46.63980885,sao paulo,SP,,,
1151,-23.531294,-46.65640409,sao paulo,SP,,,
1131,-23.52215362,-46.64512645,são paulo,SP,,,
1151,-23.5333344,-46.65407379,sao paulo,SP,,,
1125,-23.5290505,-46.63889432,sao paulo,SP,,,
1122,-23.53021773,-46.64114933,sao paulo,SP,,,
1103,-23.53545339,-46.63170629,sao paulo,SP,,,
1154,-23.53158118,-46.66174681,sao paulo,SP,,,
1151,-23.5324694,-46.65648683,sao paulo,SP,,,
1131,-23.5222524,-46.64867243,sao paulo,SP,,,
1121,-23.52914705,-46.63577569,são paulo,SP,,,
1132,-23.52663874,-46.64690528,sao paulo,SP,,,
1156,-23.5308604,-46.66342937,sao paulo,SP,,,
1141,-23.5192917,-46.66571964,sao paulo,SP,,,
1106,-23.53106206,-46.62950528,sao paulo,SP,,,
1127,-23.52252748,-46.63758795,sao paulo,SP,,,
1120,-23.52852929,-46.64044663,sao paulo,SP,,,
1135,-23.52701013,-46.65033379,sao paulo,SP,,,
1138,-23.5250367,-46.65541993,sao paulo,SP,,,
1151,-23.5324694,-46.65648683,sao paulo,SP,,,
1102,-23.53298963,-46.6325545,sao paulo,SP,,,
1154,-23.53060749,-46.6613071,sao paulo,SP,,,
1151,-23.53327154,-46.65410024,sao paulo,SP,,,
1141,-23.5192917,-46.66571964,sao paulo,SP,,,
1154,-23.53149745,-46.66166923,sao paulo,SP,,,
1120,-23.52841447,-46.64055079,sao paulo,SP,,,
1153,-23.52889918,-46.65373657,sao paulo,SP,,,
1104,-23.53461921,-46.63220616,sao paulo,SP,,,
1141,-23.51803838,-46.66548088,são paulo,SP,,,
1125,-23.52918358,-46.63891122,sao paulo,SP,,,
1132,-23.52083183,-46.64889305,sao paulo,SP,,,
1139,-23.52016937,-46.66149388,sao paulo,SP,,,
1127,-23.52611913,-46.64542273,sao paulo,SP,,,
1104,-23.5345047,-46.63264704,sao paulo,SP,,,
1141,-23.5201192,-46.66584,sao paulo,SP,,,
1121,-23.52535148,-46.63352557,são paulo,SP,,,
1136,-23.52578553,-46.65455044,sao paulo,SP,,,
1151,-23.53078608,-46.65703926,sao paulo,SP,,,
1151,-23.5333344,-46.65407379,sao paulo,SP,,,
1128,-23.5254574,-46.646961,sao paulo,SP,,,
1152,-23.52916893,-46.65214846,sao paulo,SP,,,
1131,-23.51961659,-46.64648642,sao paulo,SP,,,
1103,-23.53540839,-46.63205279,sao paulo,SP,,,
1123,-23.53052726,-46.63783773,sao paulo,SP,,,
1153,-23.5345561,-46.65020359,sao paulo,SP,,,
1134,-23.51867681,-46.65311591,são paulo,SP,,,
1127,-23.52558621,-46.63950868,sao paulo,SP,,,
1132,-23.52090546,-46.6484066,são paulo,SP,,,
1140,-23.5188689,-46.67232123,sao paulo,SP,,,
1128,-23.52376564,-46.64345267,sao paulo,SP,,,
1135,-23.52690825,-46.65089424,sao paulo,SP,,,
1153,-23.52889918,-46.65373657,são paulo,SP,,,
1155,-23.52878808,-46.6644042,sao paulo,SP,,,
1122,-23.53061403,-46.64012825,sao paulo,SP,,,
1123,-23.5295253,-46.63574325,sao paulo,SP,,,
1106,-23.53104679,-46.62742614,sao paulo,SP,,,
1130,-23.5228496,-46.64705044,sao paulo,SP,,,
1102,-23.52261022,-46.62942388,são paulo,SP,,,
1138,-23.5219565,-46.65414153,são paulo,SP,,,
1156,-23.52695062,-46.66982315,sao paulo,SP,,,
1150,-23.53205042,-46.66025966,sao paulo,SP,,,
1139,-23.5218351,-46.66428988,sao paulo,SP,,,
1128,-23.52194882,-46.64068779,sao paulo,SP,,,
1139,-23.52246726,-46.66066743,são paulo,SP,,,
1141,-23.5201192,-46.66584,sao paulo,SP,,,
1144,-23.52362351,-46.6720158,sao paulo,SP,,,
1135,-23.52691655,-46.65025174,sao paulo,SP,,,
1131,-23.52586902,-46.6431762,são paulo,SP,,,
1154,-23.53074632,-46.65951899,sao paulo,SP,,,
1151,-23.5324694,-46.65648683,sao paulo,SP,,,
1130,-23.5226966,-46.64669044,sao paulo,SP,,,
1155,-23.52774244,-46.6633209,sao paulo,SP,,,
1150,-23.53416257,-46.65547667,são paulo,SP,,,
1121,-23.52529956,-46.63384836,sao paulo,SP,,,
1122,-23.52999596,-46.64040624,sao paulo,SP,,,
1109,-23.5253454,-46.62759623,sao paulo,SP,,,
1103,-23.53538865,-46.63174771,sao paulo,SP,,,
1128,-23.52285921,-46.63958721,sao paulo,SP,,,
1150,-23.5332096,-46.65636021,sao paulo,SP,,,
1154,-23.528603,-46.65782137,sao paulo,SP,,,
1103,-23.53545339,-46.63170629,sao paulo,SP,,,
1131,-23.52272243,-46.64487753,sao paulo,SP,,,
1104,-23.53519081,-46.62860584,sao paulo,SP,,,
1152,-23.53113521,-46.65456295,são paulo,SP,,,
1131,-23.52556593,-46.64326426,são paulo,SP,,,
1129,-23.52592375,-46.64213178,sao paulo,SP,,,
1128,-23.52370134,-46.64315939,sao paulo,SP,,,
1136,-23.52450353,-46.65900449,sao paulo,SP,,,
1141,-23.5201192,-46.66584,sao paulo,SP,,,
1131,-23.52377484,-46.64429745,sao paulo,SP,,,
1139,-23.52016937,-46.66149388,são paulo,SP,,,
1141,-23.52268066,-46.66752425,sao paulo,SP,,,
1154,-23.53148043,-46.65843766,sao paulo,SP,,,
1123,-23.52945789,-46.63613844,sao paulo,SP,,,
1105,-23.53374423,-46.63063486,sao paulo,SP,,,
1130,-23.52757229,-46.643246,sao paulo,SP,,,
1139,-23.5218351,-46.66428988,sao paulo,SP,,,
1123,-23.52854718,-46.63683414,sao paulo,SP,,,
1136,-23.52525872,-46.65668173,sao paulo,SP,,,
1151,-23.52948066,-46.65845285,sao paulo,SP,,,
1156,-23.531579,-46.6622437,sao paulo,SP,,,
1138,-23.51882541,-46.6556236,sao paulo,SP,,,
1129,-23.52220945,-46.642552,sao paulo,SP,,,
1137,-23.52314477,-46.6516601,sao paulo,SP,,,
1123,-23.5293118,-46.63682037,sao paulo,SP,,,
1109,-23.52317509,-46.6287673,são paulo,SP,,,
1154,-23.53168863,-46.65989171,sao paulo,SP,,,
1135,-23.52690825,-46.65089424,sao paulo,SP,,,
1156,-23.52676034,-46.67034047,sao paulo,SP,,,
1122,-23.53112161,-46.63788762,sao paulo,SP,,,
1122,-23.53088972,-46.64075631,sao paulo,SP,,,
1135,-23.5270075,-46.64868261,sao paulo,SP,,,
1120,-23.52779202,-46.64078716,sao paulo,SP,,,
1138,-23.5250367,-46.65541993,sao paulo,SP,,,
1153,-23.52810758,-46.65394804,sao paulo,SP,,,
1156,-23.5308604,-46.66342937,sao paulo,SP,,,
1127,-23.52453516,-46.64009774,sao paulo,SP,,,
1155,-23.52878808,-46.6644042,sao paulo,SP,,,
1120,-23.53122709,-46.63895675,sao paulo,SP,,,
1122,-23.53104644,-46.63795391,sao paulo,SP,,,
1153,-23.53199077,-46.65206066,sao paulo,SP,,,
1150,-23.53214347,-46.65828047,sao paulo,SP,,,
1151,-23.53327154,-46.65410024,sao paulo,SP,,,
1135,-23.52690825,-46.65089424,sao paulo,SP,,,
1105,-23.53354849,-46.63147265,sao paulo,SP,,,
1131,-23.52510096,-46.64357715,sao paulo,SP,,,
1144,-23.52315701,-46.67155035,sao paulo,SP,,,
1153,-23.53214475,-46.65194014,sao paulo,SP,,,
1151,-23.53347046,-46.65385426,sao paulo,SP,,,
1139,-23.5218351,-46.66428988,sao paulo,SP,,,
1104,-23.53511881,-46.62900634,sao paulo,SP,,,
1123,-23.5293118,-46.63682037,sao paulo,SP,,,
1138,-23.5250367,-46.65541993,sao paulo,SP,,,
1141,-23.51738362,-46.66544313,sao paulo,SP,,,
1126,-23.52915073,-46.64042336,sao paulo,SP,,,
1154,-23.52836589,-46.65748295,sao paulo,SP,,,
1124,-23.52736739,-46.63188349,são paulo,SP,,,
1139,-23.52076038,-46.66138414,sao paulo,SP,,,
1139,-23.52017659,-46.67598831,são paulo,SP,,,
1128,-23.52348585,-46.63897021,sao paulo,SP,,,
1135,-23.52122103,-46.65296293,são paulo,SP,,,
1144,-23.52315701,-46.67155035,sao paulo,SP,,,
1123,-23.52956426,-46.63734723,sao paulo,SP,,,
1103,-23.53538865,-46.63174771,sao paulo,SP,,,
1156,-23.52695062,-46.66982315,sao paulo,SP,,,
1150,-23.53182554,-46.6601947,sao paulo,SP,,,
1155,-23.52907272,-46.6630101,sao paulo,SP,,,
1127,-23.52712509,-46.64746678,sao paulo,SP,,,
1155,-23.52992561,-46.66386316,sao paulo,SP,,,
1120,-23.53210826,-46.6383947,sao paulo,SP,,,
1153,-23.52889918,-46.65373657,sao paulo,SP,,,
1139,-23.5218351,-46.66428988,sao paulo,SP,,,
1153,-23.53280077,-46.65143958,sao paulo,SP,,,
1126,-23.52753709,-46.64163785,sao paulo,SP,,,
1140,-23.52564861,-46.66180788,são paulo,SP,,,
1129,-23.52219145,-46.6425025,são paulo,SP,,,
1151,-23.53005167,-46.6577546,são paulo,SP,,,
1140,-23.52564861,-46.66180788,sao paulo,SP,,,
1141,-23.52210714,-46.66437254,sao paulo,SP,,,
1153,-23.52861971,-46.65330991,sao paulo,SP,,,
1103,-23.53538865,-46.63174771,sao paulo,SP,,,
1134,-23.51867681,-46.65311591,sao paulo,SP,,,
1144,-23.52375484,-46.67224719,sao paulo,SP,,,
1141,-23.52268066,-46.66752425,sao paulo,SP,,,
1140,-23.51709905,-46.67653927,são paulo,SP,,,
1155,-23.52774244,-46.6633209,sao paulo,SP,,,
1134,-23.51867681,-46.65311591,sao paulo,SP,,,
1154,-23.53148043,-46.65843766,sao paulo,SP,,,
1107,-23.52165642,-46.6344235,são paulo,SP,,,
1139,-23.5218351,-46.66428988,sao paulo,SP,,,
1156,-23.52957073,-46.66510992,sao paulo,SP,,,
1139,-23.51889251,-46.67646036,sao paulo,SP,,,
1156,-23.52695062,-46.66982315,sao paulo,SP,,,
1138,-23.52002361,-46.65564396,sao paulo,SP,,,
1138,-23.51882541,-46.6556236,sao paulo,SP,,,
1123,-23.52935726,-46.63723473,sao paulo,SP,,,
1121,-23.53034121,-46.63622089,sao paulo,SP,,,
1139,-23.52063464,-46.67013136,são paulo,SP,,,
1150,-23.53385011,-46.65580518,sao paulo,SP,,,
1141,-23.5192917,-46.66571964,sao paulo,SP,,,
1151,-23.531294,-46.65640409,sao paulo,SP,,,
1156,-23.52957073,-46.66510992,são paulo,SP,,,
1150,-23.53416257,-46.65547667,sao paulo,SP,,,
1122,-23.53147624,-46.63629319,sao paulo,SP,,,
1103,-23.53545339,-46.63170629,sao paulo,SP,,,
1142,-23.51993431,-46.62513002,sao paulo,SP,,,
1109,-23.52427091,-46.62558199,sao paulo,SP,,,
1150,-23.53199757,-46.6585327,sao paulo,SP,,,
1139,-23.52016937,-46.66149388,sao paulo,SP,,,
1153,-23.5316928,-46.65227013,sao paulo,SP,,,
1141,-23.5192917,-46.66571964,sao paulo,SP,,,
1141,-23.51803838,-46.66548088,sao paulo,SP,,,
1151,-23.531294,-46.65640409,sao paulo,SP,,,
1156,-23.52757054,-46.66275408,sao paulo,SP,,,
1132,-23.52083183,-46.64889305,sao paulo,SP,,,
1156,-23.5308604,-46.66342937,sao paulo,SP,,,
1155,-23.52774244,-46.6633209,sao paulo,SP,,,
1152,-23.52673712,-46.6597778,sao paulo,SP,,,
1153,-23.52810758,-46.65394804,sao paulo,SP,,,
1140,-23.52054565,-46.67919053,sao paulo,SP,,,
1125,-23.52618233,-46.64046861,sao paulo,SP,,,
1124,-23.52841356,-46.63294836,sao paulo,SP,,,
1131,-23.522878,-46.6501333,sao paulo,SP,,,
1106,-23.53106206,-46.62950528,são paulo,SP,,,
1126,-23.5279074,-46.64221886,sao paulo,SP,,,
1135,-23.52690825,-46.65089424,sao paulo,SP,,,
1153,-23.52810758,-46.65394804,sao paulo,SP,,,
1141,-23.5192917,-46.66571964,sao paulo,SP,,,
1154,-23.52911076,-46.66033422,sao paulo,SP,,,
1135,-23.52141903,-46.65294995,sao paulo,SP,,,
1144,-23.52384563,-46.67353071,sao paulo,SP,,,
1139,-23.52076038,-46.66138414,sao paulo,SP,,,
1156,-23.52695062,-46.66982315,sao paulo,SP,,,
1152,-23.52758306,-46.65864224,sao paulo,SP,,,
1120,-23.53210826,-46.6383947,são paulo,SP,,,
1155,-23.52819244,-46.6637799,sao paulo,SP,,,
1141,-23.52268066,-46.66752425,sao paulo,SP,,,
1140,-23.51968887,-46.6722302,sao paulo,SP,,,
1156,-23.5297787,-46.66482748,sao paulo,SP,,,
1154,-23.52906298,-46.65832087,sao paulo,SP,,,
1120,-23.53122709,-46.63895675,sao paulo,SP,,,
1131,-23.522878,-46.6501333,sao paulo,SP,,,
1153,-23.5281187,-46.65645155,sao paulo,SP,,,
1121,-23.52480532,-46.63543513,sao paulo,SP,,,
1107,-23.52165642,-46.6344235,sao paulo,SP,,,
1154,-23.53148043,-46.65843766,são paulo,SP,,,
1131,-23.52083519,-46.64556948,sao paulo,SP,,,
1129,-23.52437263,-46.64743214,são paulo,SP,,,
1156,-23.52695062,-46.66982315,são paulo,SP,,,
1128,-23.52460329,-46.64507075,sao paulo,SP,,,
1144,-23.52375675,-46.67109597,sao paulo,SP,,,
1126,-23.5286293,-46.64326787,sao paulo,SP,,,
1128,-23.52400159,-46.63919389,sao paulo,SP,,,
1126,-23.5265824,-46.63960906,são paulo,SP,,,
1156,-23.52695062,-46.66982315,sao paulo,SP,,,
1135,-23.52692651,-46.64863176,sao paulo,SP,,,
1154,-23.53074632,-46.65951899,sao paulo,SP,,,
1155,-23.52983563,-46.66298502,sao paulo,SP,,,
1121,-23.53066852,-46.63625402,sao paulo,SP,,,
1123,-23.52963271,-46.63560023,sao paulo,SP,,,
1126,-23.52637078,-46.63724339,sao paulo,SP,,,
1125,-23.53025383,-46.63850902,são paulo,SP,,,
1126,-23.52857362,-46.63919696,sao paulo,SP,,,
1122,-23.53179044,-46.63507276,sao paulo,SP,,,
1122,-23.53104644,-46.63795391,são paulo,SP,,,
1153,-23.5306848,-46.65301713,sao paulo,SP,,,
1135,-23.52690825,-46.65089424,sao paulo,SP,,,
1125,-23.52918358,-46.63891122,sao paulo,SP,,,
1135,-23.52690825,-46.65089424,são paulo,SP,,,
1151,-23.531294,-46.65640409,são paulo,SP,,,
1141,-23.51803838,-46.66548088,sao paulo,SP,,,
1151,-23.53011838,-46.65777137,sao paulo,SP,,,
1130,-23.52179553,-46.64480242,sao paulo,SP,,,
1121,-23.52648394,-46.6349356,sao paulo,SP,,,
1154,-23.53158118,-46.66174681,sao paulo,SP,,,
1122,-23.53149518,-46.63885751,são paulo,SP,,,
1107,-23.52259796,-46.63308929,sao paulo,SP,,,
1135,-23.52690825,-46.65089424,sao paulo,SP,,,
1139,-23.51889251,-46.67646036,são paulo,SP,,,
1139,-23.5218351,-46.66428988,sao paulo,SP,,,
1132,-23.52083183,-46.64889305,sao paulo,SP,,,
1151,-23.53002108,-46.65824476,sao paulo,SP,,,
1124,-23.52923557,-46.63396345,sao paulo,SP,,,
1129,-23.52437263,-46.64743214,sao paulo,SP,,,
1153,-23.52889918,-46.65373657,são paulo,SP,,,
1156,-23.52631863,-46.67121817,sao paulo,SP,,,
1141,-23.5192917,-46.66571964,sao paulo,SP,,,
1121,-23.52551144,-46.63297207,sao paulo,SP,,,
1155,-23.52907272,-46.6630101,sao paulo,SP,,,
1144,-23.5238466,-46.67362071,sao paulo,SP,,,
1126,-23.52680279,-46.64022447,sao paulo,SP,,,
1109,-23.52540653,-46.62178279,sao paulo,SP,,,
1135,-23.52784355,-46.65228208,sao paulo,SP,,,
1138,-23.52193345,-46.65183216,sao paulo,SP,,,
1150,-23.53241729,-46.65827802,são paulo,SP,,,
1155,-23.52982564,-46.66376416,são paulo,SP,,,
1140,-23.51707844,-46.67382423,sao paulo,SP,,,
1120,-23.52970796,-46.63972568,sao paulo,SP,,,
1138,-23.5220335,-46.65507241,sao paulo,SP,,,
1153,-23.53087371,-46.65287869,sao paulo,SP,,,
1123,-23.52930718,-46.63490526,sao paulo,SP,,,
1140,-23.51636226,-46.66810176,sao paulo,SP,,,
1151,-23.53236888,-46.65755505,sao paulo,SP,,,
1120,-23.52845632,-46.64048959,sao paulo,SP,,,
1129,-23.52437263,-46.64743214,sao paulo,SP,,,
1135,-23.5270075,-46.64868261,sao paulo,SP,,,
1150,-23.53286949,-46.65746416,sao paulo,SP,,,
1153,-23.53214475,-46.65194014,sao paulo,SP,,,
1153,-23.52889918,-46.65373657,sao paulo,SP,,,
1134,-23.51867681,-46.65311591,são paulo,SP,,,
1122,-23.53088972,-46.64075631,sao paulo,SP,,,
1140,-23.51968887,-46.6722302,sao paulo,SP,,,
1138,-23.5250367,-46.65541993,sao paulo,SP,,,
1126,-23.52622824,-46.63729816,sao paulo,SP,,,
1136,-23.52288831,-46.66401557,sao paulo,SP,,,
1109,-23.52374575,-46.62873169,sao paulo,SP,,,
1141,-23.52080227,-46.67319055,sao paulo,SP,,,
1151,-23.53347046,-46.65385426,sao paulo,SP,,,
1156,-23.531697,-46.66290525,sao paulo,SP,,,
1131,-23.5211212,-46.64572729,sao paulo,SP,,,
1131,-23.52915832,-46.64134706,sao paulo,SP,,,
1128,-23.5253507,-46.64006417,são paulo,SP,,,
1155,-23.52992561,-46.66386316,sao paulo,SP,,,
1151,-23.52953361,-46.65841138,são paulo,SP,,,
1139,-23.52076038,-46.66138414,sao paulo,SP,,,
1129,-23.52437263,-46.64743214,sao paulo,SP,,,
1132,-23.52090546,-46.6484066,sao paulo,SP,,,
1153,-23.52861971,-46.65330991,sao paulo,SP,,,
1106,-23.52799287,-46.62933902,sao paulo,SP,,,
1107,-23.52788059,-46.62687344,são paulo,SP,,,
1142,-23.51993431,-46.62513002,sao paulo,SP,,,
1155,-23.52983563,-46.66298502,sao paulo,SP,,,
1131,-23.52291959,-46.64468748,sao paulo,SP,,,
1103,-23.53538865,-46.63174771,sao paulo,SP,,,
1124,-23.52856863,-46.63382052,sao paulo,SP,,,
1153,-23.5281187,-46.65645155,sao paulo,SP,,,
1135,-23.52690825,-46.65089424,sao paulo,SP,,,
1151,-23.53395913,-46.65299738,sao paulo,SP,,,
1127,-23.5265949,-46.64638628,sao paulo,SP,,,
1135,-23.52701013,-46.65033379,são paulo,SP,,,
1107,-23.52893349,-46.62717387,sao paulo,SP,,,
1139,-23.51760422,-46.68080501,sao paulo,SP,,,
1123,-23.52956426,-46.63734723,sao paulo,SP,,,
1156,-23.52695062,-46.66982315,sao paulo,SP,,,
1129,-23.52286295,-46.64289947,são paulo,SP,,,
1156,-23.531579,-46.6622437,sao paulo,SP,,,
1109,-23.52922175,-46.62568398,são paulo,SP,,,
1122,-23.53155176,-46.63962684,sao paulo,SP,,,
1153,-23.52889918,-46.65373657,sao paulo,SP,,,
1137,-23.52491025,-46.65253699,sao paulo,SP,,,
1124,-23.52782169,-46.63467117,são paulo,SP,,,
1126,-23.52650107,-46.63710317,são paulo,SP,,,
1136,-23.5235096,-46.66694417,são paulo,SP,,,
1135,-23.52785749,-46.65202108,sao paulo,SP,,,
1135,-23.52691655,-46.65025174,sao paulo,SP,,,
1104,-23.53461921,-46.63220616,sao paulo,SP,,,
1129,-23.5227154,-46.64373452,sao paulo,SP,,,
1140,-23.523748,-46.66684461,sao paulo,SP,,,
1153,-23.53199077,-46.65206066,sao paulo,SP,,,
1137,-23.52389495,-46.65418138,são paulo,SP,,,
1144,-23.5238466,-46.67362071,sao paulo,SP,,,
1151,-23.53347046,-46.65385426,sao paulo,SP,,,
1153,-23.5281187,-46.65645155,sao paulo,SP,,,
1152,-23.52798691,-46.65820141,sao paulo,SP,,,
1120,-23.52864629,-46.64037709,sao paulo,SP,,,
1120,-23.53344548,-46.63768704,são paulo,SP,,,
1153,-23.53571367,-46.64920617,sao paulo,SP,,,
1120,-23.53076049,-46.63921601,sao paulo,SP,,,
1109,-23.52367375,-46.62870919,sao paulo,SP,,,
1103,-23.53626839,-46.62871319,sao paulo,SP,,,
1152,-23.52965643,-46.65634823,sao paulo,SP,,,
1155,-23.52838266,-46.66212326,sao paulo,SP,,,
1155,-23.52899269,-46.66291915,sao paulo,SP,,,
1102,-23.52435059,-46.62974009,sao paulo,SP,,,
1130,-23.52332871,-46.64822522,sao paulo,SP,,,
1155,-23.52878808,-46.6644042,sao paulo,SP,,,
1104,-23.53519081,-46.62860584,sao paulo,SP,,,
1131,-23.52164183,-46.64747555,sao paulo,SP,,,
1138,-23.51882541,-46.6556236,sao paulo,SP,,,
